CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,TotalCharges
CUST1731,Male,0,Yes,No,48,Yes,No,No,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,49.59,No,2387.85
CUST1732,Male,0,Yes,Yes,42,Yes,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,46.63,No,1958.93
CUST1733,Female,0,No,Yes,71,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No,Yes,One year,Yes,Electronic check,77.42,No,5487.54
CUST1734,Female,0,Yes,Yes,4,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,117.93,Yes,466.18
CUST1735,Male,1,No,Yes,41,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No,Yes,One year,Yes,Electronic check,65.31,No,2676.72
CUST1736,Female,0,No,Yes,6,Yes,No,DSL,No internet service,No,No internet service,No internet service,Yes,No internet service,Two year,Yes,Bank transfer,113.76,Yes,686.51
CUST1737,Male,0,Yes,Yes,41,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,Two year,Yes,Credit card,111.44,Yes,4563.44
CUST1738,Male,0,No,Yes,35,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,One year,Yes,Bank transfer,45.38,Yes,1597.83
CUST1739,Female,0,No,No,26,No,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,60.18,Yes,1561.05
CUST1740,Male,0,Yes,No,57,No,Yes,Fiber optic,Yes,Yes,No,No,No,No internet service,Month-to-month,No,Mailed check,84.33,No,4807.46
CUST1741,Female,0,Yes,Yes,45,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card,71.8,No,3221.38
CUST1742,Female,0,No,Yes,65,Yes,No,No,No internet service,No internet service,No,Yes,No,Yes,Two year,No,Mailed check,29.6,Yes,1931.7
CUST1743,Male,0,Yes,Yes,24,Yes,Yes,DSL,No,No internet service,Yes,Yes,Yes,No internet service,One year,No,Bank transfer,119.37,No,2870.66
CUST1744,Male,0,No,No,26,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,95.27,Yes,2470.93
CUST1745,Female,0,No,No,0,Yes,Yes,No,Yes,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Credit card,63.77,No,8.66
CUST1746,Male,0,Yes,Yes,41,Yes,No,DSL,Yes,No,Yes,No,Yes,No internet service,Month-to-month,No,Credit card,81.82,No,3350.94
CUST1747,Male,0,Yes,No,51,Yes,No,No,No internet service,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,28.76,No,1470.6
CUST1748,Male,0,Yes,Yes,24,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No,Two year,No,Electronic check,69.53,Yes,1675.1
CUST1749,Female,0,Yes,Yes,53,Yes,Yes,No,Yes,No,No,No,No,No,Two year,Yes,Credit card,113.08,No,5998.06
CUST1750,Female,0,No,Yes,66,Yes,Yes,No,No internet service,No,No internet service,No,No,No,Two year,No,Bank transfer,109.66,Yes,7245.91
CUST1751,Male,0,No,Yes,5,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer,53.74,No,275.99
CUST1752,Female,0,Yes,No,57,Yes,Yes,No,No internet service,Yes,Yes,No,No,No internet service,Month-to-month,No,Mailed check,73.14,No,4178.87
CUST1753,Female,0,Yes,No,69,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Credit card,89.74,No,6185.71
CUST1754,Female,1,No,Yes,52,Yes,No phone service,No,Yes,No,No,No internet service,No internet service,Yes,One year,No,Electronic check,54.0,No,2804.1
CUST1755,Female,0,No,No,65,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,26.49,No,1724.57
CUST1756,Female,1,No,No,57,Yes,No,No,No internet service,No,No internet service,Yes,No,Yes,Two year,Yes,Electronic check,70.54,No,4025.44
CUST1757,Male,0,No,Yes,1,Yes,No,No,No,No,No internet service,No,No internet service,No,Two year,Yes,Electronic check,80.16,No,80.85
CUST1758,Male,0,Yes,No,21,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No,No internet service,Two year,Yes,Credit card,20.58,Yes,423.66
CUST1759,Male,0,No,Yes,36,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No,One year,No,Bank transfer,29.56,No,1070.99
CUST1760,Female,0,No,Yes,19,Yes,Yes,DSL,No,No,No internet service,No,No,No internet service,Two year,Yes,Mailed check,40.73,No,783.09
CUST1761,Female,0,Yes,Yes,23,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer,54.81,Yes,1258.74
CUST1762,Male,0,No,Yes,64,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes,One year,Yes,Mailed check,74.11,Yes,4737.54
CUST1763,Female,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,49.38,No,3150.71
CUST1764,Male,0,Yes,Yes,0,No,No,Fiber optic,No internet service,Yes,No,Yes,No internet service,No,Month-to-month,No,Electronic check,47.62,No,-5.25
CUST1765,Male,0,Yes,No,2,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Credit card,106.93,Yes,217.86
CUST1766,Male,0,Yes,Yes,45,Yes,Yes,DSL,Yes,No,No,No internet service,Yes,No internet service,Two year,No,Electronic check,34.51,No,1561.18
CUST1767,Female,0,No,Yes,54,Yes,Yes,DSL,Yes,No,No internet service,Yes,No,No,Two year,No,Credit card,69.55,No,3747.57
CUST1768,Female,0,No,No,63,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,Yes,One year,No,Credit card,115.28,No,7263.71
CUST1769,Male,0,Yes,Yes,44,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No internet service,Month-to-month,No,Credit card,82.5,No,3633.91
CUST1770,Male,0,Yes,No,25,Yes,No phone service,DSL,No internet service,Yes,No,Yes,No,No,Two year,No,Electronic check,91.72,No,2288.53
CUST1771,Male,0,No,No,64,Yes,No phone service,No,Yes,No internet service,Yes,Yes,No internet service,No internet service,Two year,Yes,Electronic check,63.12,No,4041.08
CUST1772,Male,1,Yes,Yes,23,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,21.99,Yes,510.07
CUST1773,Female,1,Yes,Yes,34,Yes,No phone service,No,No internet service,Yes,No internet service,No,No,No internet service,One year,No,Mailed check,84.61,No,2883.49
CUST1774,Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No,Two year,No,Bank transfer,83.19,No,1912.42
CUST1775,Male,0,No,Yes,27,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,Yes,No internet service,Two year,Yes,Electronic check,31.04,Yes,843.04
CUST1776,Male,0,No,Yes,15,Yes,No,DSL,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Mailed check,66.22,No,989.34
CUST1777,Female,0,No,Yes,58,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card,111.53,No,6463.0
CUST1778,Female,0,No,No,53,Yes,No,No,No internet service,No internet service,Yes,No,No internet service,Yes,One year,No,Mailed check,40.51,Yes,2140.78
CUST1779,Male,0,No,No,15,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,Yes,One year,No,Credit card,66.11,Yes,988.83
CUST1780,Male,0,No,Yes,14,Yes,Yes,DSL,No internet service,No,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,66.11,No,916.26
CUST1781,Male,1,Yes,No,10,Yes,No,No,Yes,Yes,No,No internet service,Yes,No,One year,Yes,Mailed check,101.08,No,1006.46
CUST1782,Female,0,No,No,64,Yes,No phone service,DSL,No,No,No internet service,Yes,No internet service,No internet service,Two year,Yes,Credit card,102.46,No,6560.48
CUST1783,Female,0,No,Yes,67,Yes,No phone service,DSL,No,No,Yes,No internet service,No,No internet service,Two year,No,Bank transfer,95.93,No,6430.27
CUST1784,Female,0,Yes,Yes,42,Yes,No,No,No internet service,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer,56.55,No,2366.57
CUST1785,Male,1,No,No,68,Yes,Yes,No,No,No,No,No,No internet service,No internet service,Two year,No,Credit card,27.2,No,1845.35
CUST1786,Male,0,No,Yes,12,Yes,No,No,No,No internet service,No internet service,No,No,No,Month-to-month,Yes,Bank transfer,54.95,Yes,660.79
CUST1787,Female,0,Yes,No,9,No,No phone service,No,Yes,No internet service,No internet service,No,Yes,Yes,Two year,No,Bank transfer,87.98,Yes,788.19
CUST1788,Female,0,Yes,Yes,40,Yes,No phone service,No,Yes,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Mailed check,90.27,No,3609.16
CUST1789,Male,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No,No,No internet service,No internet service,Two year,Yes,Bank transfer,116.5,No,5712.76
CUST1790,Female,0,No,No,70,Yes,No,No,Yes,No,Yes,No internet service,No,Yes,One year,Yes,Mailed check,65.36,No,4565.39
CUST1791,Female,0,Yes,No,58,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,One year,No,Electronic check,83.24,No,4823.45
CUST1792,Male,0,No,No,38,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,73.92,Yes,2801.81
CUST1793,Female,0,No,Yes,2,No,No phone service,DSL,Yes,Yes,Yes,No internet service,Yes,Yes,Two year,No,Electronic check,35.06,No,62.67
CUST1794,Male,0,No,Yes,6,Yes,No phone service,No,No,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,66.12,No,405.9
CUST1795,Male,0,No,No,48,Yes,Yes,DSL,No,No internet service,No,Yes,No,No internet service,Month-to-month,No,Credit card,74.48,No,3572.57
CUST1796,Male,0,Yes,No,25,Yes,No phone service,No,No,No,No,No internet service,No,No internet service,Two year,No,Credit card,115.07,No,2877.29
CUST1797,Male,0,Yes,Yes,32,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,56.65,No,1817.48
CUST1798,Male,0,No,Yes,47,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,Yes,No internet service,One year,Yes,Electronic check,118.01,No,5537.42
CUST1799,Male,0,Yes,No,1,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,74.23,No,69.05
CUST1800,Male,1,No,No,70,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No internet service,Yes,One year,No,Credit card,44.25,Yes,3104.14
CUST1801,Female,0,No,No,31,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,No,Two year,No,Electronic check,39.17,Yes,1221.51
CUST1802,Male,0,No,No,3,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Two year,Yes,Credit card,34.17,Yes,99.97
CUST1803,Male,0,Yes,No,19,Yes,Yes,DSL,No internet service,Yes,No,No,No internet service,No internet service,One year,No,Electronic check,65.29,Yes,1238.01
CUST1804,Female,0,No,Yes,35,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,22.19,No,781.79
CUST1805,Female,0,No,No,31,Yes,No,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,64.5,No,1995.4
CUST1806,Female,0,Yes,Yes,27,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,118.84,No,3201.02
CUST1807,Male,0,Yes,Yes,0,No,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,87.01,No,-4.85
CUST1808,Female,0,Yes,Yes,59,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,No,No internet service,Two year,No,Electronic check,95.98,No,5660.57
CUST1809,Male,0,Yes,No,55,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,Two year,Yes,Mailed check,31.9,Yes,1745.54
CUST1810,Male,0,No,Yes,34,No,No phone service,No,No,Yes,No,No internet service,No internet service,Yes,Two year,Yes,Mailed check,67.31,No,2288.11
CUST1811,Male,0,Yes,Yes,29,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,Yes,One year,Yes,Electronic check,48.62,No,1414.78
CUST1812,Male,0,No,Yes,53,Yes,Yes,No,No,Yes,No,No,No,No,One year,Yes,Mailed check,109.41,No,5799.0
CUST1813,Female,0,Yes,Yes,35,Yes,No phone service,DSL,No internet service,Yes,No internet service,No,Yes,No,One year,No,Electronic check,38.13,No,1325.99
CUST1814,Female,0,Yes,No,54,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,65.87,Yes,3555.78
CUST1815,Male,1,Yes,No,57,Yes,No phone service,No,No,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,78.8,No,4495.78
CUST1816,Male,0,Yes,Yes,64,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,71.4,No,4560.76
CUST1817,Male,0,Yes,Yes,68,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No internet service,Yes,Two year,No,Credit card,103.02,No,6996.56
CUST1818,Female,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer,43.15,No,2154.91
CUST1819,Male,0,No,No,21,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,No internet service,One year,Yes,Mailed check,57.74,No,1206.44
CUST1820,Male,0,Yes,No,52,No,No,No,No,No,No,No internet service,No internet service,No internet service,One year,No,Bank transfer,99.21,Yes,5167.62
CUST1821,Female,0,Yes,Yes,35,Yes,No phone service,DSL,No internet service,No,No,Yes,No,No internet service,Two year,No,Electronic check,72.81,Yes,2549.98
CUST1822,Female,0,Yes,No,67,Yes,No phone service,DSL,No internet service,No,Yes,No,No,No internet service,One year,No,Credit card,60.21,No,4029.82
CUST1823,Male,0,Yes,Yes,35,Yes,No,No,No,No,No internet service,No,No internet service,Yes,One year,No,Electronic check,22.94,Yes,807.0
CUST1824,Female,0,No,Yes,51,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,No,Yes,One year,No,Bank transfer,95.34,No,4859.84
CUST1825,Female,0,Yes,No,52,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,117.22,No,6088.08
CUST1826,Male,0,Yes,Yes,49,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,82.03,No,4014.21
CUST1827,Female,1,Yes,No,40,Yes,No,No,No,Yes,No internet service,Yes,Yes,No,One year,Yes,Electronic check,105.65,No,4228.85
CUST1828,Male,0,Yes,Yes,17,Yes,Yes,No,Yes,Yes,No internet service,Yes,Yes,No internet service,One year,Yes,Electronic check,71.69,Yes,1209.77
CUST1829,Female,0,No,No,21,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No,Yes,One year,Yes,Credit card,43.17,No,902.02
CUST1830,Male,1,Yes,Yes,65,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,One year,No,Electronic check,21.44,No,1387.77
CUST1831,Male,0,No,Yes,20,Yes,No phone service,No,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,85.34,No,1700.82
CUST1832,Male,0,Yes,No,43,Yes,No,DSL,No,No,No,No internet service,No internet service,No,Two year,No,Credit card,69.31,No,2983.99
CUST1833,Female,0,No,No,46,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,Yes,No internet service,One year,No,Electronic check,98.21,Yes,4524.18
CUST1834,Male,0,No,No,38,No,Yes,No,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,89.47,No,3404.18
CUST1835,Female,0,Yes,No,28,No,No,No,No internet service,No,No,No,No,Yes,One year,Yes,Bank transfer,118.8,No,3329.31
CUST1836,Male,0,Yes,Yes,53,Yes,No phone service,No,Yes,No internet service,No internet service,No,No,Yes,Two year,Yes,Credit card,71.03,No,3772.92
CUST1837,Male,0,No,No,16,Yes,No phone service,DSL,No internet service,No,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,62.72,No,994.69
CUST1838,Female,1,No,No,59,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,No,Electronic check,48.67,Yes,2864.88
CUST1839,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,No internet service,Two year,Yes,Bank transfer,67.69,Yes,2028.99
CUST1840,Male,0,No,No,48,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Two year,Yes,Credit card,107.29,No,5147.37
CUST1841,Female,0,No,No,1,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No,No,Month-to-month,No,Electronic check,24.24,No,22.6
CUST1842,Male,0,No,Yes,47,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,Yes,No,Two year,No,Mailed check,117.79,No,5530.26
CUST1843,Male,0,Yes,No,13,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,Yes,One year,No,Electronic check,119.33,Yes,1544.28
CUST1844,Male,1,No,No,58,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,No internet service,No internet service,Two year,No,Bank transfer,79.78,Yes,4627.42
CUST1845,Male,0,No,No,57,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,Yes,Two year,No,Credit card,53.15,No,3038.11
CUST1846,Female,0,No,No,57,Yes,No,DSL,No,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,42.3,No,2408.94
CUST1847,Female,0,Yes,No,50,Yes,Yes,No,No,No,No,Yes,Yes,No,Two year,Yes,Credit card,47.65,No,2373.37
CUST1848,Male,1,Yes,No,1,Yes,No,No,Yes,Yes,No,No,Yes,No internet service,Month-to-month,No,Mailed check,25.01,No,29.13
CUST1849,Female,0,No,Yes,40,Yes,No phone service,Fiber optic,No,No internet service,No,No,No,Yes,One year,Yes,Electronic check,67.51,No,2696.22
CUST1850,Male,0,Yes,No,15,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,Two year,No,Bank transfer,25.73,Yes,380.85
CUST1851,Female,0,No,Yes,3,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No,No internet service,Two year,Yes,Mailed check,91.85,No,272.04
CUST1852,Male,1,Yes,Yes,11,No,Yes,DSL,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,57.19,No,633.57
CUST1853,Male,0,Yes,Yes,28,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,No,No,Month-to-month,Yes,Electronic check,39.94,No,1124.7
CUST1854,Male,1,No,Yes,6,Yes,No,DSL,No,Yes,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer,74.49,No,448.7
CUST1855,Male,0,Yes,No,13,Yes,No phone service,Fiber optic,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,117.38,No,1522.39
CUST1856,Male,0,Yes,No,11,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,89.51,No,980.82
CUST1857,Male,0,Yes,No,4,No,No,No,No,No,Yes,No,No internet service,Yes,One year,Yes,Credit card,69.17,Yes,269.17
CUST1858,Female,0,No,Yes,31,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,Two year,Yes,Credit card,97.69,No,3037.06
CUST1859,Male,0,Yes,No,42,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,93.75,No,3940.26
CUST1860,Female,0,Yes,No,68,Yes,Yes,No,Yes,Yes,No,No internet service,No,Yes,One year,Yes,Credit card,109.17,No,7414.1
CUST1861,Male,0,No,No,44,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No,No,Month-to-month,No,Bank transfer,40.47,No,1783.93
CUST1862,Female,0,Yes,Yes,8,Yes,Yes,No,No,No,No internet service,Yes,Yes,No,Month-to-month,No,Credit card,105.89,No,846.06
CUST1863,Female,0,Yes,Yes,48,Yes,No phone service,DSL,No internet service,No,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,50.1,Yes,2414.25
CUST1864,Female,1,Yes,No,32,Yes,No phone service,No,Yes,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,114.1,No,3657.58
CUST1865,Male,1,Yes,Yes,17,Yes,Yes,DSL,No internet service,No internet service,No,Yes,Yes,No,Two year,No,Electronic check,48.11,No,811.3
